Mod:Item:MetaData, Localized Name
immersiveengineering:metal:5, Uranium Ingot
immersiveengineering:metal:6, Constantan Ingot
immersiveengineering:metal:7, Electrum Ingot
immersiveengineering:metal:8, Steel Ingot
immersiveengineering:metal:9, Copper Grit
immersiveengineering:metal:10, Aluminium Grit
immersiveengineering:metal:11, Lead Grit
immersiveengineering:metal:12, Silver Grit
immersiveengineering:metal:13, Nickel Grit
immersiveengineering:metal:14, Uranium Grit
immersiveengineering:metal:15, Constantan Grit
immersiveengineering:metal:16, Electrum Grit
immersiveengineering:metal:17, Steel Grit
immersiveengineering:metal:18, Iron Grit
immersiveengineering:metal:19, Gold Grit
immersiveengineering:metal:20, Copper Nugget
immersiveengineering:metal:21, Aluminium Nugget
immersiveengineering:metal:22, Lead Nugget
immersiveengineering:metal:23, Silver Nugget
immersiveengineering:metal:24, Nickel Nugget
immersiveengineering:metal:25, Uranium Nugget
immersiveengineering:metal:26, Constantan Nugget
immersiveengineering:metal:27, Electrum Nugget
immersiveengineering:metal:28, Steel Nugget
immersiveengineering:metal:29, Iron Nugget
immersiveengineering:metal:30, Copper Plate
immersiveengineering:metal:31, Aluminium Plate
immersiveengineering:metal:32, Lead Plate
immersiveengineering:metal:33, Silver Plate
immersiveengineering:metal:34, Nickel Plate
immersiveengineering:metal:35, Uranium Plate
immersiveengineering:metal:36, Constantan Plate
immersiveengineering:metal:37, Electrum Plate
immersiveengineering:metal:38, Steel Plate
immersiveengineering:metal:39, Iron Plate
immersiveengineering:metal:40, Gold Plate
immersiveengineering:tool:0, Engineer's Hammer
immersiveengineering:tool:1, Engineer's Wire Cutters
immersiveengineering:tool:2, Engineer's Voltmeter
immersiveengineering:tool:3, Engineer's Manual
immersiveengineering:pickaxe_steel, Steel Pickaxe
immersiveengineering:shovel_steel, Steel Shovel
immersiveengineering:axe_steel, Steel Axe
immersiveengineering:hoe_steel, Steel Hoe
immersiveengineering:sword_steel, Steel Sword
immersiveengineering:toolbox, Engineer's Toolbox
immersiveengineering:wirecoil:0, LV Wire Coil
immersiveengineering:wirecoil:1, MV Wire Coil
immersiveengineering:wirecoil:2, HV Wire Coil
immersiveengineering:wirecoil:3, Hemp Rope Coil
immersiveengineering:wirecoil:4, Steel Cable Coil
immersiveengineering:wirecoil:5, Redstone Wire Coil
immersiveengineering:wirecoil:6, Insulated LV Wire Coil
immersiveengineering:wirecoil:7, Insulated MV Wire Coil
immersiveengineering:seed:0, Industrial Hemp Seeds
immersiveengineering:drill:0, Mining Drill
immersiveengineering:drillhead:0, Steel Drill Head
immersiveengineering:drillhead:1, Iron Drill Head
immersiveengineering:jerrycan, Jerrycan
immersiveengineering:mold:0, Metal Press Mold: Plate
immersiveengineering:mold:1, Metal Press Mold: Gear
immersiveengineering:mold:2, Metal Press Mold: Rod
immersiveengineering:mold:3, Metal Press Mold: Bullet Casing
immersiveengineering:mold:4, Metal Press Mold: Wire
immersiveengineering:mold:5, Metal Press Mold: Packing 2x2
immersiveengineering:mold:6, Metal Press Mold: Packing 3x3
immersiveengineering:mold:7, Metal Press Mold: Unpacking
immersiveengineering:blueprint, Engineer's Blueprint
immersiveengineering:revolver, Revolver
immersiveengineering:speedloader, Revolver Speedloader
immersiveengineering:bullet:0, Empty Casing
immersiveengineering:bullet:1, Empty Shell
immersiveengineering:bullet:2, Casull Cartridge
immersiveengineering:bullet:2, Armor-Piercing Cartridge
immersiveengineering:bullet:2, Buckshot Cartridge
immersiveengineering:bullet:2, High-Explosive Cartridge
immersiveengineering:bullet:2, Silver Cartridge
immersiveengineering:bullet:2, Dragon's Breath Cartridge
immersiveengineering:bullet:2, Phial Cartridge
immersiveengineering:bullet:2, Flare Cartridge
immersiveengineering:chemthrower, Chemical Thrower
immersiveengineering:railgun, Railgun
immersiveengineering:skyhook, Engineer's Skyhook
immersiveengineering:toolupgrade:0, Pressurized Air Tank
immersiveengineering:toolupgrade:1, Advanced Lubrication System
immersiveengineering:toolupgrade:2, Additional Augers
immersiveengineering:toolupgrade:3, Large Tank
immersiveengineering:toolupgrade:4, Bayonet
immersiveengineering:toolupgrade:5, Extended Magazine
immersiveengineering:toolupgrade:6, Amplifier Electron Tubes
immersiveengineering:toolupgrade:7, Focused Nozzle
immersiveengineering:toolupgrade:8, Precision Scope
immersiveengineering:toolupgrade:9, Additional Capacitors
immersiveengineering:toolupgrade:10, Flashbulb
immersiveengineering:toolupgrade:11, Shock Emitters
immersiveengineering:toolupgrade:12, Magnetic Glove
immersiveengineering:toolupgrade:13, Multitank
immersiveengineering:shader, Shader
immersiveengineering:shader_bag, Shader Grabbag
immersiveengineering:earmuffs, Ear Defenders
immersiveengineering:coresample, Core Sample
immersiveengineering:graphite_electrode, Graphite Electrode
immersiveengineering:faraday_suit_feet, Faraday Boots
immersiveengineering:faraday_suit_legs, Faraday Leggings
immersiveengineering:faraday_suit_chest, Faraday Chestplate
immersiveengineering:faraday_suit_head, Faraday Helmet
immersiveengineering:fluorescent_tube, Fluorescent Tube
immersiveengineering:powerpack, Capacitor Backpack
immersiveengineering:shield, Heavy Plated Shield
immersiveengineering:maintenance_kit, Maintenance Kit
immersiveengineering:steel_armor_feet, Steel Boots
immersiveengineering:steel_armor_legs, Steel Leggings
immersiveengineering:steel_armor_chest, Steel Chestplate
immersiveengineering:steel_armor_head, Steel Helmet
immersiveengineering:metal_device0:0, LV Capacitor
immersiveengineering:metal_device0:1, MV Capacitor
immersiveengineering:metal_device0:2, HV Capacitor
immersiveengineering:metal_device0:3, Creative Capacitor
immersiveengineering:metal_device0:4, Metal Barrel
immersiveengineering:metal_device0:5, Fluid Pump
immersiveengineering:metal_device0:6, Fluid Outlet
immersiveengineering:metal_device1:0, Blast Furnace Preheater
immersiveengineering:metal_device1:1, External Heater
immersiveengineering:metal_device1:2, Kinetic Dynamo
immersiveengineering:metal_device1:3, Thermoelectric Generator
immersiveengineering:metal_device1:4, Powered Lantern
immersiveengineering:metal_device1:5, Charging Station
immersiveengineering:metal_device1:6, Fluid Pipe
immersiveengineering:metal_device1:7, Core Sample Drill
immersiveengineering:metal_device1:8, Tesla Coil
immersiveengineering:metal_device1:9, Floodlight
immersiveengineering:metal_device1:10, Chemthrower Turret
immersiveengineering:metal_device1:11, Gun Turret
immersiveengineering:metal_device1:13, Garden Cloche
divergentunderground:rock_stone, Stone
divergentunderground:rock_andesite, Andesite Rock
divergentunderground:rock_diorite, Diorite Rock
divergentunderground:rock_granite, Granite Rock
divergentunderground:rock_sandstone, Sandstone Chunk
divergentunderground:rock_red_sandstone, Red Sandstone Chunk
divergentunderground:rock_netherrack, Netherrack
divergentunderground:rock_endstone, Endstone
divergentunderground:ore_gold, Gold Ore
divergentunderground:ore_iron, Iron Ore
divergentunderground:gem_raw_emerald, Uncut Emerald
divergentunderground:gem_raw_diamond, Uncut Diamond
divergentunderground:chisel, Chisel
divergentunderground:hard_stone, Stone
divergentunderground:hard_granite, Granite
divergentunderground:hard_andesite, Andesite
divergentunderground:hard_diorite, Diorite
divergentunderground:hard_iron_ore, Iron Ore
divergentunderground:hard_gold_ore, Gold Ore
divergentunderground:hard_coal_ore, Coal Ore
divergentunderground:hard_diamond_ore, Diamond Ore
divergentunderground:hard_emerald_ore, Emerald Ore
divergentunderground:hard_lapis_ore, Lapis Ore
divergentunderground:hard_redstone_ore, Redstone Ore
divergentunderground:andesite_cobblestone, Andesite Cobblestone
divergentunderground:diorite_cobblestone, Diorite Cobblestone
divergentunderground:granite_cobblestone, Granite Cobblestone
divergentunderground:fossil, Fossil
divergentunderground:boulder, tile.divergentunderground.boulder.name
dynamictrees:dendropotion:0, Biochar Base Potion
dynamictrees:dendropotion:1, Potion of Depletion
dynamictrees:dendropotion:2, Potion of Gigas
dynamictrees:dendropotion:3, Potion of Burgeoning
dynamictrees:dendropotion:4, Potion of Fertility
dynamictrees:dendropotion:5, Potion of Persistance
dynamictrees:dendropotion:6, Potion of Transformation
dynamictrees:dirtbucket, Dirt Bucket
dynamictrees:staff, Woodland Staff
dynamictrees:appleseed, Apple Pip
dynamictrees:oakbranch, Oak Tree
dynamictrees:oakbranchx, tile.dynamictrees:oakbranchx.name
dynamictrees:oakseed, Oak Acorn
dynamictrees:sprucebranch, Spruce Tree
dynamictrees:sprucebranchx, tile.dynamictrees:sprucebranchx.name
dynamictrees:spruceseed, Spruce Cone
dynamictrees:birchbranch, Birch Tree
dynamictrees:birchseed, Birch Catkin
dynamictrees:junglebranch, Jungle Tree
dynamictrees:junglebranchx, tile.dynamictrees:junglebranchx.name
dynamictrees:jungleseed, Jungle Pod
dynamictrees:acaciabranch, Acacia Tree
dynamictrees:acaciaseed, Acacia Seed
dynamictrees:darkoakbranch, Dark Oak Tree
dynamictrees:darkoakbranchx, tile.dynamictrees:darkoakbranchx.name
dynamictrees:darkoakseed, Dark Oak Acorn
dynamictrees:cactusbranch, Cactus
dynamictrees:cactusseed, Cactus Seed
dynamictreesbop:floweringoakseed, Flowering Oak Acorn
dynamictreesbop:yellowautumnseed, Autumnal Birch Catkin
dynamictreesbop:orangeautumnseed, Autumnal Oak Acorn
dynamictreesbop:oakdyingseed, Dying Oak Acorn
dynamictreesbop:mapleseed, Maple Samara
dynamictreesbop:magicbranch, Magic Tree
dynamictreesbop:magicseed:0, Magic Cypsela
dynamictreesbop:umbranconiferseed, Umbran Cone
dynamictreesbop:umbranbranch, Umbran Tree
dynamictreesbop:umbranbranchx, tile.dynamictreesbop:umbranbranchx.name
dynamictreesbop:umbranseed, Umbran Seed
dynamictreesbop:firbranch, Fir Tree
dynamictreesbop:firbranchx, tile.dynamictreesbop:firbranchx.name
dynamictreesbop:firseed, Fir Cone
dynamictreesbop:whitecherryseed, White Cherry Stone
dynamictreesbop:cherrybranch, Cherry Tree
dynamictreesbop:pinkcherryseed, Pink Cherry Stone
dynamictreesbop:deadbranch, Dead Tree
dynamictreesbop:jacarandabranch, Jacaranda Tree
dynamictreesbop:jacarandaseed, Jacaranda Pod
dynamictreesbop:redwoodbranch, Redwood Tree
dynamictreesbop:redwoodbranchx, tile.dynamictreesbop:redwoodbranchx.name
dynamictreesbop:redwoodseed, Redwood Cone
dynamictreesbop:willowbranch, Willow Tree
dynamictreesbop:willowseed, Willow Catkin
dynamictreesbop:hellbarkbranch, Hellbark Tree
dynamictreesbop:hellbarkseed, Hellish Acorn
dynamictreesbop:pinebranch, Pine Tree
dynamictreesbop:pineseed, Pine Cone
dynamictreesbop:palmbranch, Palm Tree
dynamictreesbop:palmseed, Palm Seed
dynamictreesbop:mahoganybranch, Mahogany Tree
dynamictreesbop:mahoganyseed, Mahogany Pod
dynamictreesbop:mangrovebranch, Mangrove Tree
dynamictreesbop:mangroveseed, Mangrove Propagule
dynamictreesbop:ebonybranch, Ebony Tree
dynamictreesbop:ebonyseed, Ebony Pod
dynamictreesbop:bamboobranch, Bamboo Tree
dynamictreesbop:bambooseed, Bamboo Shoot
dynamictreesbop:eucalyptusbranch, Eucalyptus Tree
dynamictreesbop:eucalyptusseed, Eucalyptus Capsule
dynamictreesforestry:oakseed, Apple Oak Pip
dynamictreesforestry:birchseed, Silver Birch Catkin
dynamictreesforestry:spruceseed, Red Spruce Cone
dynamictreesforestry:jungleseed, Bright Jungle Pod
dynamictreesforestry:darkoakseed, Stout Dark Oak Acorn
dynamictreesforestry:acaciaseed, Savanna Acacia Seed
dynamictreesforestry:silverlimebranch, Silver Lime Tree
dynamictreesforestry:silverlimebranchx, tile.dynamictreesforestry:silverlimebranchx.name
dynamictreesforestry:silverlimeseed, Silver Lime Seed
dynamictreesforestry:walnutbranch, Common Walnut Tree
dynamictreesforestry:walnutbranchx, tile.dynamictreesforestry:walnutbranchx.name
dynamictreesforestry:walnutseed, Germinated Walnut
dynamictreesforestry:chestnutbranch, Sweet Chestnut Tree
dynamictreesforestry:chestnutbranchx, tile.dynamictreesforestry:chestnutbranchx.name
dynamictreesforestry:chestnutseed, Germinated Chestnut
dynamictreesforestry:cherrybranch, Hill Cherry Tree
dynamictreesforestry:cherryseed, Hill Cherry Stone
dynamictreesforestry:lemonbranch, Lemon Tree
dynamictreesforestry:lemonseed, Lemon Pips
dynamictreesforestry:plumbranch, Plum Tree
dynamictreesforestry:plumseed, Plum Stone
dynamictreesforestry:maplebranch, Sugar Maple Tree
dynamictreesforestry:mapleseed, Sugar Maple Samara
dynamictreesforestry:larchbranch, Mundane Larch Tree
dynamictreesforestry:larchseed, Mundane Larch Cone
dynamictreesforestry:bullpinebranch, Bull Pine Tree
dynamictreesforestry:bullpineseed, Bull Pine Cone
dynamictreesforestry:coastsequoiabranch, Coast Sequoia Tree
dynamictreesforestry:coastsequoiaseed, Coast Sequoia Cone
dynamictreesforestry:teakbranch, Teak Tree
dynamictreesforestry:teakseed, Teak Seed
dynamictreesforestry:ipebranch, Ipe Tree
dynamictreesforestry:ipebranchx, tile.dynamictreesforestry:ipebranchx.name
dynamictreesforestry:ipeseed, Ipe Pods
dynamictreesforestry:kapokbranch, Kapok Tree
dynamictreesforestry:kapokbranchx, tile.dynamictreesforestry:kapokbranchx.name
dynamictreesforestry:kapokseed, Kapok Pod
dynamictreesforestry:ebonybranch, Myrtle Ebony Tree
dynamictreesforestry:ebonyseed, Myrtle Ebony Pod
dynamictreesforestry:zebrawoodbranch, Zebrawood Tree
dynamictreesforestry:zebrawoodbranchx, tile.dynamictreesforestry:zebrawoodbranchx.name
dynamictreesforestry:zebrawoodseed, Zebrawood Seed
dynamictreesforestry:merantibranch, Yellow Meranti Tree
dynamictreesforestry:merantibranchx, tile.dynamictreesforestry:merantibranchx.name
dynamictreesforestry:merantiseed, Yellow Meranti Pod
dynamictreesforestry:desertacaciabranch, Desert Acacia Tree
dynamictreesforestry:desertacaciaseed, Desert Acacia Seed
dynamictreesforestry:padaukbranch, Padauk Tree
dynamictreesforestry:padaukseed, Padauk Pod
dynamictreesforestry:balsabranch, Balsa Tree
dynamictreesforestry:balsaseed, Balsa Pod
dynamictreesforestry:cocobolobranch, Cocobolo Tree
dynamictreesforestry:cocoboloseed, Cocobolo Pod
dynamictreesforestry:wengebranch, Wenge Tree
dynamictreesforestry:wengebranchx, tile.dynamictreesforestry:wengebranchx.name
dynamictreesforestry:wengeseed, Wenge Seed
dynamictreesforestry:baobabbranch, Grandidier's Baobab Tree
dynamictreesforestry:baobabbranchx, tile.dynamictreesforestry:baobabbranchx.name
dynamictreesforestry:baobabseed, Grandidier's Baobab Seed
dynamictreesforestry:mahoebranch, Blue Mahoe Tree
dynamictreesforestry:mahoeseed, Blue Mahoe Pod
dynamictreesforestry:willowbranch, White Willow Tree
dynamictreesforestry:willowseed, White Willow Catkin
dynamictreesforestry:sipiribranch, Sipiri Tree
dynamictreesforestry:sipiribranchx, tile.dynamictreesforestry:sipiribranchx.name
dynamictreesforestry:sipiriseed, Sipiri Seed
dynamictreesforestry:papayabranch, Papaya Tree
dynamictreesforestry:papayaseed, Papaya Seeds
dynamictreesforestry:palmbranch, Date Palm Tree
dynamictreesforestry:palmseed, Date Seed
dynamictreesforestry:poplarbranch, White Poplar Tree
dynamictreesforestry:poplarseed, White Poplar Catkin
dynamictreesphc:papayaseed, Papaya Seeds
dynamictreesphc:cherryseed, Cherry Stone
dynamictreesphc:figseed, Fig Seeds
dynamictreesphc:soursopseed, Soursop Seed
dynamictreesphc:rambutanseed, Rambutan Seed
dynamictreesphc:jackfruitseed, Jackfruit Seed
dynamictreesphc:lemonseed, Lemon Pips
dynamictreesphc:pearseed, Pear Pip
dynamictreesphc:oliveseed, Olive Pits
dynamictreesphc:spiderwebseed, Infested Oak Acorn
dynamictreesphc:grapefruitseed, Grapefruit Pips
dynamictreesphc:pomegranateseed, Pomegranate Seeds
dynamictreesphc:cashewseed, Germinated Cashew
dynamictreesphc:vanillabeanseed, Vanilla Seeds
dynamictreesphc:starfruitseed, Starfruit Pips
dynamictreesphc:bananaseed, Banana Tree Sucker
dynamictreesphc:plumseed, Plum Stone
dynamictreesphc:avocadoseed, Avocado Pit
dynamictreesphc:pecanseed, Germinated Pecan
dynamictreesphc:pistachioseed, Germinated Pistachio
dynamictreesphc:hazelnutseed, Germinated Hazelnut
dynamictreesphc:limeseed, Lime Pips
dynamictreesphc:peppercornseed, Peppercorn Seeds
dynamictreesphc:almondseed, Germinated Almond
dynamictreesphc:gooseberryseed, Gooseberry Seeds
dynamictreesphc:peachseed, Peach Stone
dynamictreesphc:chestnutseed, Germinated Chestnut
dynamictreesphc:pawpawseed, Pawpaw Seed
dynamictreesphc:coconutseed, Coconut
dynamictreesphc:mangoseed, Mango Seed
dynamictreesphc:apricotseed, Apricot Stone
dynamictreesphc:orangeseed, Orange Pips
dynamictreesphc:walnutseed, Germinated Walnut
dynamictreesphc:lycheeseed, Lychee Seed
dynamictreesphc:persimmonseed, Persimmon Pips
dynamictreesphc:guavaseed, Guava Seeds
dynamictreesphc:breadfruitseed, Breadfruit Seed
dynamictreesphc:nutmegseed, Germinated Nutmeg
dynamictreesphc:durianseed, Durian Seed
dynamictreesphc:tamarindseed, Tamarind Seed
dynamictreesphc:paperbarkcutbranch, Paper Bark Tree
dynamictreesphc:passionfruitseed, Passionfruit Seeds
dynamictreesphc:passionfruit_vine, Passionfruit Vines
dynamictreesphc:peppercornripeitem, Ripe Peppercorn
dynamictreesphc:cinnamonbranch, Cinnamon Tree
dynamictreesphc:cinnamonseed, Cinnamon Tree Seed
dynamictreesphc:maplebranch, Maple Tree
dynamictreesphc:mapleseed, Maple Samara
dynamictreesphc:paperbarkbranch, Paper Bark Tree
dynamictreesphc:paperbarkseed, Paperbark Tree Seeds
dynamictreesphc:palmbranch, Palm Tree
dynamictreesphc:dateseed, Date Seed
dynamictreesphc:dragonfruitbranch, Dragonfruit Cactus
dynamictreesphc:dragonfruitseed, Dragonfruit Seeds
emergingtechnology:minecraft_cowsample, item.emergingtechnology.minecraft_cowsample.name
emergingtechnology:minecraft_chickensample, item.emergingtechnology.minecraft_chickensample.name
emergingtechnology:minecraft_pigsample, item.emergingtechnology.minecraft_pigsample.name
emergingtechnology:minecraft_horsesample, item.emergingtechnology.minecraft_horsesample.name
emergingtechnology:minecraft_spidersample, item.emergingtechnology.minecraft_spidersample.name
